UTC time,Latitude,Longitude,Fix Quality,Number of Satellites,HDOP,Altitude
023704.000,4458.6189,9311.0531,1.0,7.0,1.18,281.1
023705.000,4458.6189,9311.0531,1.0,7.0,1.18,281.1
023706.000,4458.6188,9311.0531,1.0,6.0,1.34,281.1
023707.000,4458.6188,9311.0531,1.0,7.0,1.18,281.1
023708.000,4458.6187,9311.0531,1.0,7.0,1.18,281.1
023709.000,4458.6187,9311.0531,1.0,7.0,1.18,281.1
023710.000,4458.6186,9311.0532,1.0,6.0,1.34,281.1
023711.000,4458.6185,9311.0533,1.0,7.0,1.18,281.1
023712.000,4458.6184,9311.0535,1.0,7.0,1.18,281.1
023713.000,4458.6184,9311.0536,1.0,7.0,1.18,281.1
023714.000,4458.6182,9311.0537,1.0,7.0,1.18,281.1
023715.000,4458.6181,9311.0538,1.0,7.0,1.18,281.1
023716.000,4458.6179,9311.0538,1.0,6.0,1.34,281.1
023717.000,4458.6178,9311.0538,1.0,7.0,1.18,281.1
023718.000,4458.6175,9311.0541,1.0,6.0,1.34,281.1
023719.000,4458.6172,9311.0543,1.0,7.0,1.18,281.1
023720.000,4458.617,9311.0546,1.0,7.0,1.18,281.0
023721.000,4458.6167,9311.0549,1.0,7.0,1.18,281.0
023722.000,4458.6165,9311.0553,1.0,7.0,1.18,281.0
023723.000,4458.6158,9311.0553,1.0,7.0,1.18,280.9
023724.000,4458.6156,9311.0553,1.0,7.0,1.18,280.9
023725.000,4458.615,9311.0555,1.0,6.0,1.34,280.9
023726.000,4458.6142,9311.0554,1.0,7.0,1.18,280.9
023727.000,4458.6135,9311.0553,1.0,7.0,1.18,280.8
023728.000,4458.6128,9311.0555,1.0,7.0,1.18,280.8
023729.000,4458.6126,9311.0556,1.0,7.0,1.18,280.8
023730.000,4458.6123,9311.0559,1.0,6.0,1.34,280.7
023731.000,4458.6123,9311.0561,1.0,7.0,1.18,280.7
023732.000,4458.6121,9311.0563,1.0,7.0,1.18,280.6
023733.000,4458.6119,9311.0564,1.0,7.0,1.18,280.6
023734.000,4458.6119,9311.0562,1.0,8.0,1.07,280.6
023735.000,4458.6118,9311.0562,1.0,8.0,1.07,280.6
023736.000,4458.6116,9311.0561,1.0,8.0,1.06,280.6
023737.000,4458.6115,9311.056,1.0,8.0,1.07,280.6
023738.000,4458.6114,9311.0559,1.0,8.0,1.06,280.6
023739.000,4458.6113,9311.0558,1.0,8.0,1.07,280.6
023740.000,4458.6112,9311.0556,1.0,8.0,1.06,280.6
023741.000,4458.6111,9311.0555,1.0,8.0,1.06,280.6
023742.000,4458.611,9311.0554,1.0,8.0,1.07,280.6
023743.000,4458.6109,9311.0553,1.0,8.0,1.07,280.6
023744.000,4458.6108,9311.0552,1.0,8.0,1.06,280.6
023745.000,4458.6108,9311.0551,1.0,8.0,1.06,280.6
023746.000,4458.6107,9311.0547,1.0,8.0,1.07,280.6
023747.000,4458.6104,9311.0548,1.0,7.0,1.18,280.6
023748.000,4458.6103,9311.0547,1.0,8.0,1.06,280.6
023749.000,4458.61,9311.0546,1.0,7.0,1.18,280.6
023750.000,4458.6098,9311.0546,1.0,8.0,1.06,280.6
023751.000,4458.6097,9311.0545,1.0,8.0,1.07,280.6
023752.000,4458.6096,9311.0543,1.0,8.0,1.06,280.6
023753.000,4458.6095,9311.0542,1.0,8.0,1.07,280.6
023754.000,4458.6095,9311.0541,1.0,8.0,1.06,280.6
023755.000,4458.6094,9311.054,1.0,8.0,1.07,280.6
023756.000,4458.6094,9311.054,1.0,8.0,1.06,280.6
023757.000,4458.6093,9311.054,1.0,8.0,1.06,280.6
023758.000,4458.6092,9311.0539,1.0,8.0,1.06,280.6
023759.000,4458.6091,9311.0539,1.0,8.0,1.06,280.6
023800.000,4458.6091,9311.054,1.0,8.0,1.06,280.6
023801.000,4458.609,9311.054,1.0,7.0,1.17,280.6
023802.000,4458.609,9311.0541,1.0,7.0,1.17,280.6
023803.000,4458.609,9311.0541,1.0,7.0,1.17,280.6
023804.000,4458.609,9311.0542,1.0,7.0,1.17,280.6
023805.000,4458.609,9311.0542,1.0,7.0,1.17,280.6
023806.000,4458.609,9311.0541,1.0,7.0,1.17,280.6
023807.000,4458.609,9311.0541,1.0,7.0,1.18,280.6
023808.000,4458.6091,9311.0541,1.0,7.0,1.17,280.6
023809.000,4458.6091,9311.0541,1.0,7.0,1.18,280.6
023810.000,4458.6092,9311.0542,1.0,7.0,1.17,280.6
023811.000,4458.6093,9311.0543,1.0,7.0,1.17,280.6
023812.000,4458.6093,9311.0542,1.0,7.0,1.18,280.6
023813.000,4458.6094,9311.0542,1.0,7.0,1.17,280.6
023814.000,4458.6094,9311.0542,1.0,7.0,1.17,280.6
023815.000,4458.6095,9311.0543,1.0,7.0,1.18,280.6
023816.000,4458.6097,9311.0543,1.0,8.0,1.07,280.6
023817.000,4458.6098,9311.0544,1.0,7.0,1.18,280.6
023818.000,4458.61,9311.0545,1.0,7.0,1.18,280.6
023819.000,4458.611,9311.056,1.0,7.0,1.18,280.7
023820.000,4458.6122,9311.057,1.0,7.0,1.18,280.9
023821.000,4458.6136,9311.0583,1.0,7.0,1.18,281.0
023822.000,4458.6139,9311.0593,1.0,7.0,1.18,281.1
023823.000,4458.6145,9311.0595,1.0,7.0,1.18,281.2
023824.000,4458.6147,9311.0605,1.0,7.0,1.18,281.3
023825.000,4458.6155,9311.0608,1.0,7.0,1.18,281.3
023826.000,4458.6165,9311.0612,1.0,7.0,1.18,281.3
023827.000,4458.6177,9311.0612,1.0,7.0,1.18,281.3
023828.000,4458.6179,9311.062,1.0,8.0,1.07,281.4
023829.000,4458.6188,9311.0623,1.0,8.0,1.07,281.4
023830.000,4458.6197,9311.0625,1.0,8.0,1.07,281.4
023831.000,4458.6203,9311.0625,1.0,8.0,1.07,281.4
023832.000,4458.6208,9311.0626,1.0,9.0,0.94,281.4
023833.000,4458.6217,9311.0628,1.0,9.0,0.94,281.4
023834.000,4458.6219,9311.0629,1.0,9.0,0.94,281.3
023835.000,4458.622,9311.0629,1.0,9.0,1.05,281.3
023836.000,4458.6221,9311.0629,1.0,9.0,1.05,281.3
023837.000,4458.6223,9311.0629,1.0,9.0,1.05,281.3
023838.000,4458.6224,9311.0629,1.0,9.0,1.05,281.3
023839.000,4458.6226,9311.063,1.0,9.0,1.05,281.3
023840.000,4458.6227,9311.063,1.0,9.0,1.05,281.3
023841.000,4458.623,9311.0632,1.0,9.0,0.94,281.3
023842.000,4458.6227,9311.0633,1.0,9.0,0.94,281.3
023843.000,4458.6224,9311.0634,1.0,9.0,0.94,281.4
023844.000,4458.6228,9311.0631,1.0,9.0,0.94,281.4
023845.000,4458.6228,9311.0631,1.0,9.0,0.94,281.4
023846.000,4458.6228,9311.063,1.0,9.0,0.94,281.4
023847.000,4458.6228,9311.063,1.0,9.0,0.94,281.4
023848.000,4458.6228,9311.0629,1.0,9.0,0.94,281.4
023849.000,4458.6228,9311.0628,1.0,9.0,0.94,281.4
023850.000,4458.6228,9311.0627,1.0,9.0,0.94,281.4
023851.000,4458.6227,9311.0626,1.0,9.0,0.94,281.4
023852.000,4458.6227,9311.0626,1.0,8.0,1.07,281.4
023853.000,4458.6227,9311.0625,1.0,8.0,1.07,281.4
023854.000,4458.6227,9311.0625,1.0,8.0,1.07,281.4
023855.000,4458.6227,9311.0625,1.0,8.0,1.07,281.4
023856.000,4458.6226,9311.0625,1.0,8.0,1.07,281.4
023857.000,4458.6226,9311.0625,1.0,8.0,1.07,281.4
023858.000,4458.6225,9311.0625,1.0,8.0,1.07,281.4
023859.000,4458.6224,9311.0625,1.0,8.0,1.07,281.4
023900.000,4458.6224,9311.0626,1.0,8.0,1.07,281.4
023901.000,4458.6223,9311.0626,1.0,9.0,0.94,281.4
023902.000,4458.6222,9311.0627,1.0,9.0,0.94,281.4
023903.000,4458.6221,9311.0627,1.0,9.0,0.94,281.4
023904.000,4458.622,9311.0628,1.0,9.0,0.94,281.4
023905.000,4458.6219,9311.0628,1.0,9.0,0.94,281.4
023906.000,4458.6218,9311.0629,1.0,9.0,0.94,281.4
023907.000,4458.6217,9311.0629,1.0,9.0,0.94,281.4
023908.000,4458.6216,9311.063,1.0,9.0,0.94,281.4
023909.000,4458.6216,9311.063,1.0,9.0,0.94,281.4
023910.000,4458.6215,9311.063,1.0,9.0,0.94,281.4
023911.000,4458.6214,9311.0631,1.0,9.0,0.94,281.4
023912.000,4458.6214,9311.063,1.0,9.0,0.94,281.4
023913.000,4458.6213,9311.063,1.0,9.0,0.94,281.4
023914.000,4458.6213,9311.063,1.0,9.0,0.94,281.4
023915.000,4458.6213,9311.0629,1.0,9.0,0.94,281.4
023916.000,4458.6212,9311.0629,1.0,9.0,0.94,281.4
023917.000,4458.6212,9311.0629,1.0,9.0,0.94,281.4
023918.000,4458.6212,9311.0628,1.0,9.0,0.94,281.4
023919.000,4458.6212,9311.0627,1.0,9.0,0.94,281.4
023920.000,4458.6212,9311.0626,1.0,9.0,0.94,281.4
023921.000,4458.6211,9311.0625,1.0,8.0,1.05,281.4
023922.000,4458.6211,9311.0623,1.0,8.0,1.05,281.4
023923.000,4458.6211,9311.0621,1.0,9.0,0.94,281.4
023924.000,4458.6211,9311.062,1.0,9.0,0.94,281.4
023925.000,4458.6211,9311.0618,1.0,9.0,0.94,281.4
023926.000,4458.6211,9311.0616,1.0,8.0,0.99,281.4
023927.000,4458.6211,9311.0615,1.0,8.0,0.99,281.4
023928.000,4458.6211,9311.0613,1.0,8.0,0.99,281.4
023929.000,4458.6211,9311.0612,1.0,8.0,0.99,281.4
023930.000,4458.6211,9311.061,1.0,8.0,0.99,281.4
023931.000,4458.6211,9311.0609,1.0,8.0,0.99,281.4
023932.000,4458.6211,9311.0608,1.0,8.0,0.99,281.4
023933.000,4458.6212,9311.0607,1.0,8.0,0.99,281.4
023934.000,4458.6212,9311.0606,1.0,8.0,0.99,281.4
023935.000,4458.6213,9311.0605,1.0,8.0,0.99,281.4
023936.000,4458.6213,9311.0604,1.0,8.0,0.99,281.4
023937.000,4458.6213,9311.0602,1.0,8.0,0.99,281.4
023938.000,4458.6214,9311.06,1.0,8.0,0.99,281.4
023939.000,4458.6214,9311.0599,1.0,8.0,0.99,281.4
023940.000,4458.6215,9311.0597,1.0,8.0,0.99,281.4
023941.000,4458.6215,9311.0595,1.0,8.0,0.99,281.4
023942.000,4458.6215,9311.0593,1.0,8.0,0.99,281.4
023943.000,4458.6217,9311.0589,1.0,8.0,0.99,281.4
023944.000,4458.622,9311.0583,1.0,8.0,0.99,281.3
023945.000,4458.6221,9311.058,1.0,8.0,0.99,281.3
023946.000,4458.6222,9311.0578,1.0,7.0,1.17,281.3
023947.000,4458.6221,9311.0575,1.0,7.0,1.17,281.3
023948.000,4458.6223,9311.0573,1.0,7.0,1.17,281.3
023949.000,4458.6226,9311.0574,1.0,7.0,1.17,281.3
023950.000,4458.623,9311.058,1.0,7.0,1.17,281.3
023951.000,4458.6234,9311.0586,1.0,8.0,0.99,281.2
023952.000,4458.6235,9311.0585,1.0,8.0,0.99,281.2
023953.000,4458.6236,9311.0584,1.0,8.0,0.99,281.2
023954.000,4458.6237,9311.0583,1.0,8.0,0.99,281.2
023955.000,4458.6237,9311.0582,1.0,8.0,0.99,281.2
023956.000,4458.6238,9311.0581,1.0,8.0,0.99,281.2
023957.000,4458.6239,9311.0579,1.0,8.0,0.99,281.2
023958.000,4458.624,9311.0579,1.0,8.0,0.99,281.2
023959.000,4458.6241,9311.0578,1.0,8.0,0.99,281.2
024000.000,4458.6242,9311.0576,1.0,8.0,0.99,281.2
024001.000,4458.6242,9311.0575,1.0,8.0,0.99,281.2
024002.000,4458.6243,9311.0574,1.0,8.0,0.99,281.2
024003.000,4458.6244,9311.0573,1.0,8.0,0.99,281.2
024004.000,4458.6245,9311.0573,1.0,8.0,0.99,281.2
024005.000,4458.6246,9311.0572,1.0,8.0,0.99,281.2
024006.000,4458.6247,9311.0571,1.0,8.0,0.99,281.2
024007.000,4458.6248,9311.0571,1.0,8.0,0.99,281.2
024008.000,4458.6249,9311.057,1.0,8.0,0.99,281.2
024009.000,4458.625,9311.057,1.0,8.0,0.99,281.2
024010.000,4458.6251,9311.0569,1.0,7.0,1.17,281.2
024011.000,4458.6252,9311.0569,1.0,8.0,0.99,281.2
024012.000,4458.6253,9311.0569,1.0,8.0,1.1,281.2
024013.000,4458.6254,9311.0569,1.0,7.0,1.38,281.2
024014.000,4458.6255,9311.0569,1.0,7.0,1.38,281.2
024015.000,4458.6256,9311.0569,1.0,7.0,1.38,281.2
024016.000,4458.6257,9311.0568,1.0,7.0,1.17,281.2
024017.000,4458.6257,9311.0568,1.0,7.0,1.17,281.2
024018.000,4458.6258,9311.0567,1.0,7.0,1.17,281.2
024019.000,4458.6258,9311.0567,1.0,7.0,1.17,281.2
024020.000,4458.6259,9311.0567,1.0,7.0,1.17,281.2
024021.000,4458.626,9311.0567,1.0,7.0,1.38,281.2
024022.000,4458.626,9311.0567,1.0,8.0,1.1,281.2
024023.000,4458.6261,9311.0568,1.0,8.0,0.99,281.2
024024.000,4458.6262,9311.0569,1.0,8.0,0.99,281.2
024025.000,4458.6262,9311.0569,1.0,8.0,0.99,281.2
024026.000,4458.6263,9311.057,1.0,7.0,1.17,281.2
024027.000,4458.6264,9311.0571,1.0,7.0,1.17,281.2
024028.000,4458.6265,9311.0572,1.0,6.0,1.34,281.2
024029.000,4458.6266,9311.0572,1.0,6.0,1.33,281.2
024030.000,4458.6267,9311.0574,1.0,6.0,1.5,281.2
024031.000,4458.6268,9311.0575,1.0,8.0,0.99,281.2
024032.000,4458.627,9311.0577,1.0,9.0,0.9,281.2
024033.000,4458.6272,9311.0603,1.0,8.0,1.06,281.2
024034.000,4458.6276,9311.0606,1.0,8.0,1.06,281.2
024035.000,4458.6278,9311.0609,1.0,8.0,1.06,281.2
024036.000,4458.6278,9311.0613,1.0,8.0,1.06,281.2
024037.000,4458.6281,9311.0616,1.0,8.0,1.06,281.2
024038.000,4458.6288,9311.0623,1.0,8.0,1.06,281.2
024039.000,4458.6289,9311.0628,1.0,8.0,1.06,281.1
024040.000,4458.629,9311.0631,1.0,8.0,1.06,281.0
024041.000,4458.6292,9311.064,1.0,8.0,1.06,281.0
024042.000,4458.6297,9311.0641,1.0,8.0,1.06,281.0
024043.000,4458.6302,9311.0644,1.0,8.0,1.07,281.0
024044.000,4458.6301,9311.0653,1.0,9.0,0.94,281.0
024045.000,4458.6303,9311.0654,1.0,9.0,0.94,281.0
024046.000,4458.6305,9311.0652,1.0,9.0,0.94,281.0
024047.000,4458.6305,9311.0658,1.0,8.0,0.99,281.0
024048.000,4458.6306,9311.0664,1.0,8.0,0.99,281.0
024049.000,4458.6306,9311.0669,1.0,8.0,0.99,281.0
024050.000,4458.631,9311.0668,1.0,8.0,0.99,281.0
024051.000,4458.6314,9311.0668,1.0,8.0,0.99,281.0
024052.000,4458.6316,9311.0667,1.0,8.0,0.99,281.0
024053.000,4458.6318,9311.0668,1.0,8.0,0.98,280.9
024054.000,4458.6318,9311.0675,1.0,8.0,0.99,280.8
024055.000,4458.6319,9311.0677,1.0,8.0,0.99,280.7
024056.000,4458.632,9311.0678,1.0,8.0,0.99,280.7
024057.000,4458.6321,9311.0682,1.0,8.0,0.99,280.6
024058.000,4458.6323,9311.0683,1.0,8.0,0.98,280.6
024059.000,4458.6322,9311.0682,1.0,8.0,0.99,280.6
024100.000,4458.6322,9311.0682,1.0,8.0,0.99,280.6
024101.000,4458.6321,9311.0682,1.0,8.0,0.99,280.6
024102.000,4458.6321,9311.0682,1.0,8.0,0.99,280.5
024103.000,4458.6322,9311.0682,1.0,8.0,0.99,280.5
024104.000,4458.6323,9311.0683,1.0,8.0,0.99,280.5
024105.000,4458.6324,9311.0683,1.0,8.0,0.99,280.5
024106.000,4458.6325,9311.0683,1.0,8.0,0.98,280.5
024107.000,4458.6325,9311.0684,1.0,8.0,0.98,280.5
024108.000,4458.6326,9311.0684,1.0,7.0,1.27,280.5
024109.000,4458.6326,9311.0685,1.0,8.0,0.98,280.5
024110.000,4458.6326,9311.0685,1.0,7.0,1.27,280.5
024111.000,4458.6326,9311.0685,1.0,7.0,1.27,280.5
024112.000,4458.6325,9311.0686,1.0,7.0,1.27,280.5
024113.000,4458.6325,9311.0686,1.0,7.0,1.27,280.5
024114.000,4458.6324,9311.0686,1.0,7.0,1.27,280.5
024115.000,4458.6324,9311.0686,1.0,8.0,0.98,280.5
024116.000,4458.6324,9311.0686,1.0,9.0,0.94,280.5
024117.000,4458.6324,9311.0686,1.0,9.0,0.94,280.5
024118.000,4458.6323,9311.0686,1.0,9.0,0.94,280.5
024119.000,4458.6323,9311.0686,1.0,9.0,0.94,280.5
024120.000,4458.6322,9311.0686,1.0,9.0,0.94,280.5
024121.000,4458.6321,9311.0687,1.0,8.0,1.24,280.5
024122.000,4458.632,9311.0686,1.0,8.0,1.24,280.5
024123.000,4458.6319,9311.0686,1.0,8.0,1.24,280.5
024124.000,4458.6318,9311.0685,1.0,8.0,1.24,280.5
024125.000,4458.6317,9311.0684,1.0,8.0,1.24,280.5
024126.000,4458.6316,9311.0683,1.0,8.0,1.24,280.5
024127.000,4458.6314,9311.0681,1.0,8.0,1.24,280.5
024128.000,4458.6293,9311.0682,1.0,8.0,1.24,280.5
024129.000,4458.6279,9311.0676,1.0,8.0,1.24,280.5
024130.000,4458.6268,9311.0673,1.0,8.0,1.24,280.5
024131.000,4458.6259,9311.0668,1.0,7.0,1.58,280.5
024132.000,4458.625,9311.0667,1.0,8.0,1.24,280.5
024133.000,4458.6243,9311.0668,1.0,8.0,1.24,280.5
024134.000,4458.6234,9311.0672,1.0,6.0,1.77,280.7
024135.000,4458.6226,9311.0674,1.0,6.0,1.77,280.8
024136.000,4458.6219,9311.0675,1.0,6.0,1.77,280.9
024137.000,4458.6217,9311.0674,1.0,6.0,1.77,281.0
024138.000,4458.621,9311.0677,1.0,6.0,1.77,281.1
024139.000,4458.6203,9311.068,1.0,6.0,1.77,281.2
024140.000,4458.6197,9311.0681,1.0,6.0,1.77,281.2
024141.000,4458.6192,9311.068,1.0,6.0,1.77,281.3
024142.000,4458.6186,9311.0678,1.0,6.0,1.77,281.3
024143.000,4458.6183,9311.0677,1.0,6.0,1.77,281.3
024144.000,4458.6183,9311.0674,1.0,6.0,1.77,281.3
024145.000,4458.6181,9311.0673,1.0,6.0,1.77,281.3
024146.000,4458.6179,9311.0673,1.0,6.0,1.77,281.3
024147.000,4458.6175,9311.0673,1.0,6.0,1.77,281.3
024148.000,4458.6172,9311.0672,1.0,6.0,1.77,281.4
024149.000,4458.6172,9311.0669,1.0,6.0,1.77,281.4
024150.000,4458.6172,9311.0667,1.0,6.0,1.77,281.4
024151.000,4458.6171,9311.0664,1.0,6.0,1.77,281.4
024152.000,4458.617,9311.066,1.0,6.0,1.77,281.4
024153.000,4458.6169,9311.0657,1.0,6.0,1.77,281.4
024154.000,4458.6167,9311.0654,1.0,6.0,1.77,281.4
024155.000,4458.6166,9311.0651,1.0,6.0,1.76,281.4
024156.000,4458.6164,9311.0649,1.0,7.0,1.17,281.4
024157.000,4458.6161,9311.0646,1.0,7.0,1.17,281.4
024158.000,4458.6163,9311.0642,1.0,7.0,1.17,281.4
024159.000,4458.6164,9311.064,1.0,8.0,1.06,281.4
